"CRN","Course","*Campus","Days","Date","Time","Location","Hrs","Type","Title","Instructor","Seats","Limit","Enroll","Waitlist","Course Fees","Catalog"
"21319","CHEM 5000-04","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Menake E. Piyasena","5","5","0","0","N/A","https://catalog.nmt.edu/courses/CHEM5000",""
"21320","CHEM 5000-05","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Gayan R. Rubasinghege","5","5","0","0","N/A","https://catalog.nmt.edu/courses/CHEM5000",""
"21321","CHEM 5000-06","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Nicolas E. Holubowitch","5","5","0","0","N/A","https://catalog.nmt.edu/courses/CHEM5000",""
"21324","CHEM 5029-01","M","F","08/14/2023-12/08/2023","1400-1515","","1","CLAS","Graduate Seminar","Sally C. Pias","30","30","0","0","N/A","https://catalog.nmt.edu/courses/CHEM5029",""
"22462","CHEM 5061-01","M","T R","08/14/2023-12/08/2023","0930-1045","","3","CLAS","Intro Biomolec Simulations","Sally C. Pias","12","12","0","0","N/A","https://catalog.nmt.edu/courses/CHEM5061",""
"21326","CHEM 5089-01","M","T R","08/14/2023-12/08/2023","1100-1215","","3","CLAS","Advanced Electrochemistry","Nicolas E. Holubowitch","10","10","0","0","N/A","https://catalog.nmt.edu/courses/CHEM5089",""
"21330","CHEM 5091-01","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Jeff A. Altig","5","5","0","0","N/A","https://catalog.nmt.edu/courses/CHEM5091",""
"21331","CHEM 5091-02","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Wenyang Gao","5","5","0","0","N/A","https://catalog.nmt.edu/courses/CHEM5091",""
"21334","CHEM 5091-03","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Praveen Patidar","5","5","0","0","N/A","https://catalog.nmt.edu/courses/CHEM5091",""
"21335","CHEM 5091-04","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Sally C. Pias","5","5","0","0","N/A","https://catalog.nmt.edu/courses/CHEM5091",""
"21338","CHEM 5091-05","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Menake E. Piyasena","5","5","0","0","N/A","https://catalog.nmt.edu/courses/CHEM5091",""
"21339","CHEM 5091-06","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Gayan R. Rubasinghege","5","5","0","0","N/A","https://catalog.nmt.edu/courses/CHEM5091",""
"21340","CHEM 5091-07","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Nicolas E. Holubowitch","5","5","0","0","N/A","https://catalog.nmt.edu/courses/CHEM5091",""
"21343","CHEM 5095-01","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Jeff A. Altig","5","5","0","0","N/A","https://catalog.nmt.edu/courses/CHEM5095",""
"21344","CHEM 5095-02","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Wenyang Gao","5","5","0","0","N/A","https://catalog.nmt.edu/courses/CHEM5095",""
"21345","CHEM 5095-03","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Praveen Patidar","5","5","0","0","N/A","https://catalog.nmt.edu/courses/CHEM5095",""
"21346","CHEM 5095-04","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Sally C. Pias","5","5","0","0","N/A","https://catalog.nmt.edu/courses/CHEM5095",""
"21349","CHEM 5095-05","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Menake E. Piyasena","5","5","0","0","N/A","https://catalog.nmt.edu/courses/CHEM5095",""
"21350","CHEM 5095-06","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Gayan R. Rubasinghege","5","5","0","0","N/A","https://catalog.nmt.edu/courses/CHEM5095",""
"22243","CE 101-01","M","R","08/14/2023-12/08/2023","1230-1320","","1","CLAS","Civil Engineering Seminar","Christian M. Carrico","25","25","0","0","$10","https://catalog.nmt.edu/courses/CE101",""
"22244","CE 201-01","M","T R","08/14/2023-12/08/2023","1230-1345","","3","CLAS","Construction Matl/ Prop/Test","Isabel M. Morris","18","20","2","0","$40","https://catalog.nmt.edu/courses/CE201",""
"21422","CE 3002-01","M","T R","08/14/2023-12/08/2023","0930-1045","","3","CLAS","Intro to Structural Engr","Isabel M. Morris","20","20","0","0","$40","https://catalog.nmt.edu/courses/CE3002",""
"21419","CE 4002-01","M","T R","08/14/2023-12/08/2023","1230-1345","","3","CLAS","Intro to Transportation Engr","Claudia Mara D. Wilson","19","20","1","0","$40","https://catalog.nmt.edu/courses/CE4002",""
"21420","CE 4007-01","M","F","08/14/2023-12/08/2023","1400-1550","","3","CLAS","Design of Concrete Structures","","19","20","1","0","N/A","https://catalog.nmt.edu/courses/",""
"21420","CE 4007-01","M","W","08/14/2023-12/08/2023","1300-1350","","3","CLAS","Design of Concrete Structures","","19","20","1","0","N/A","https://catalog.nmt.edu/courses/CE4007",""
"21423","CE 4018-01","M","T R","08/14/2023-12/08/2023","1530-1645","","3","CLAS","Structural Dynamics","Claudia Mara D. Wilson","18","20","2","0","$20","https://catalog.nmt.edu/courses/CE4018",""
"21421","CE 4081-01","M","R","08/14/2023-12/08/2023","1400-1515","","1","CLAS","Senior Engineering Design I","Claudia Mara D. Wilson","24","25","1","0","N/A","https://catalog.nmt.edu/courses/CE4081",""
"21470","ENVE 1001-01","M","R","08/14/2023-12/08/2023","1230-1320","","1","CLAS","Environmental Engr Seminar","Christian M. Carrico","25","25","0","0","$10","https://catalog.nmt.edu/courses/ENVE1001",""
"21472","ENVE 2001-01","M","T R","08/14/2023-12/08/2023","0930-1045","","3","CLAS","Intro to Envir. Science & Engr","Christian M. Carrico","25","25","0","0","$10","https://catalog.nmt.edu/courses/ENVE2001",""
"21473","ENVE 3003-01","M","M W F","08/14/2023-12/08/2023","0900-0950","","3","CLAS","Water Treatment Process Design","Moustapha J. Harb","19","20","1","0","$40","https://catalog.nmt.edu/courses/ENVE3003",""
"21474","ENVE 4011-01","M","T R","08/14/2023-12/08/2023","1230-1320","","4","CLAS","Solid & Hazardous Waste Engr","Clinton P. Richardson","19","20","1","0","$40","https://catalog.nmt.edu/courses/",""
"21474","ENVE 4011-01","M","M W","08/14/2023-12/08/2023","1100-1150","","4","CLAS","Solid & Hazardous Waste Engr","Clinton P. Richardson","19","20","1","0","$40","https://catalog.nmt.edu/courses/ENVE4011",""
"21475","ENVE 4013-01","M","F","08/14/2023-12/08/2023","1500-1550","","4","CLAS","Air Resource Engineering","Christian M. Carrico","20","20","0","0","$40","https://catalog.nmt.edu/courses/",""
"21475","ENVE 4013-01","M","T R","08/14/2023-12/08/2023","1100-1215","","4","CLAS","Air Resource Engineering","Christian M. Carrico","20","20","0","0","$40","https://catalog.nmt.edu/courses/ENVE4013",""
"21476","ENVE 4090-01","M","","08/14/2023-12/08/2023","","","1","CLAS","Senior Design Thesis I","Clinton P. Richardson","2","2","0","0","N/A","https://catalog.nmt.edu/courses/ENVE4090",""
"21478","ENVE 4090-02","M","","08/14/2023-12/08/2023","","","1","CLAS","Senior Design Thesis I","Christian M. Carrico","1","2","1","0","N/A","https://catalog.nmt.edu/courses/ENVE4090",""
"21482","ENVE 4090-03","M","","08/14/2023-12/08/2023","","","1","CLAS","Senior Design Thesis I","Moustapha J. Harb","2","2","0","0","N/A","https://catalog.nmt.edu/courses/ENVE4090",""
"21480","ENVE 4092-01","M","","08/14/2023-12/08/2023","","","2","CLAS","Senior Design Thesis II","Clinton P. Richardson","2","2","0","0","N/A","https://catalog.nmt.edu/courses/ENVE4092",""
"21481","ENVE 4092-02","M","","08/14/2023-12/08/2023","","","2","CLAS","Senior Design Thesis II","Christian M. Carrico","2","2","0","0","N/A","https://catalog.nmt.edu/courses/ENVE4092",""
"21485","ENVE 4092-03","M","","08/14/2023-12/08/2023","","","2","CLAS","Senior Design Thesis II","Moustapha J. Harb","2","2","0","0","N/A","https://catalog.nmt.edu/courses/ENVE4092",""
"21424","CEE 5003-01","M","M W F","08/14/2023-12/08/2023","1500-1550","","3","CLAS","Risk Assessment","Clinton P. Richardson","10","10","0","0","N/A","https://catalog.nmt.edu/courses/CEE5003",""
"21425","CEE 5007-01","M","F","08/14/2023-12/08/2023","1400-1550","","3","CLAS","Design of Concrete Structures","","20","20","0","0","$40","https://catalog.nmt.edu/courses/",""
"21425","CEE 5007-01","M","W","08/14/2023-12/08/2023","1300-1350","","3","CLAS","Design of Concrete Structures","","20","20","0","0","$40","https://catalog.nmt.edu/courses/CEE5007",""
"21426","CEE 5012-01","M","M W F","08/14/2023-12/08/2023","1400-1450","","3","CLAS","Indus Water & Wastewater Treat","Moustapha J. Harb","4","5","1","0","N/A","https://catalog.nmt.edu/courses/CEE5012",""
"21427","CEE 5013-01","M","F","08/14/2023-12/08/2023","1500-1550","","4","CLAS","Air Resources Engineering","Christian M. Carrico","5","5","0","0","$40","https://catalog.nmt.edu/courses/",""
"21427","CEE 5013-01","M","T R","08/14/2023-12/08/2023","1100-1215","","4","CLAS","Air Resources Engineering","Christian M. Carrico","5","5","0","0","$40","https://catalog.nmt.edu/courses/CEE5013",""
"21436","CEE 5018-01","M","T R","08/14/2023-12/08/2023","1530-1645","","3","CLAS","Structural Dynamics","Claudia Mara D. Wilson","5","5","0","0","$20","https://catalog.nmt.edu/courses/CEE5018",""
"21428","CEE 5091-01","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Clinton P. Richardson","2","2","0","0","N/A","https://catalog.nmt.edu/courses/CEE5091",""
"21429","CEE 5091-02","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Christian M. Carrico","2","2","0","0","N/A","https://catalog.nmt.edu/courses/CEE5091",""
"21431","CEE 5091-03","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Claudia Mara D. Wilson","2","2","0","0","N/A","https://catalog.nmt.edu/courses/CEE5091",""
"21433","CEE 5091-04","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Isabel M. Morris","2","2","0","0","N/A","https://catalog.nmt.edu/courses/CEE5091",""
"21441","COMM 5075-01","M","W","08/14/2023-12/08/2023","1530-1815","TBA","3","CLAS","Communication in the Sciences","Steve Simpson","17","20","3","0","$25","https://catalog.nmt.edu/courses/COMM5075",""
"20936","CED 120C-001","M","M W","08/14/2023-12/08/2023","1200-1300","GYM 1","0","CLAS","Beginning Yoga","Melissa Begay","10","10","0","0","$185","https://catalog.nmt.edu/courses/CED120C",""
"20937","CED 120C-002","M","M W","08/14/2023-12/08/2023","1715-1815","SAC","0","CLAS","Beginning Yoga","Margaret A. Griffin-Taylor","10","10","0","0","$185","https://catalog.nmt.edu/courses/CED120C",""
"20939","CED 122C-001","M","M W","08/14/2023-12/08/2023","1600-1700","WEB-V","0","CLAS","Slo Flo Yoga","Margaret A. Griffin-Taylor","10","10","0","0","$185","https://catalog.nmt.edu/courses/CED122C",""
"20938","CED 126C-001","M","M","08/14/2023-12/08/2023","1730-1900","CRAMER 124","0","CLAS","Stress Management: Mindfulness","Maureen E. Wilks","10","10","0","0","$185","https://catalog.nmt.edu/courses/CED126C",""
"20940","CED 127C-001","M","M W","08/14/2023-12/08/2023","1200-1300","GYM EAST GYM","0","CLAS","Pilates","Carrie A. Marsyla","10","10","0","0","$185","https://catalog.nmt.edu/courses/CED127C",""
"20928","CED 132C-001","M","T R","08/14/2023-12/08/2023","1730-1825","SAC","0","CLAS","Zumba","Dana L. Chavez","10","10","0","0","$185","https://catalog.nmt.edu/courses/CED132C",""
"20943","CED 140C-001","M","T R","08/14/2023-12/08/2023","1900-1955","GYM","0","CLAS","Weightlifting","Robert J. Adams","10","10","0","0","$185","https://catalog.nmt.edu/courses/CED140C",""
"20942","CED 143C-001","M","T R","08/14/2023-12/08/2023","1600-1700","SAC","0","CLAS","Tai Chi Chuan","Douglas G. Corpolongo","10","10","0","0","$185","https://catalog.nmt.edu/courses/CED143C",""
"20941","CED 144C-001","M","T R","08/14/2023-12/08/2023","1430-1530","SAC","0","CLAS","Self Defense","Douglas G. Corpolongo","10","10","0","0","$185","https://catalog.nmt.edu/courses/CED144C",""
"20944","CED 144C-002","M","M W","08/14/2023-12/08/2023","1800-1855","SAC","0","CLAS","Taijutsu","Alexander D. George","10","10","0","0","$185","https://catalog.nmt.edu/courses/CED144C",""
"20927","CED 154C-001","M","M W","08/14/2023-12/08/2023","1900-1955","GYM 1","0","CLAS","Begninning Belly Dance","Julie Johnson","10","10","0","0","$185","https://catalog.nmt.edu/courses/CED154C",""
"20929","CED 170C-001","M","T R","08/14/2023-12/08/2023","1300-1355","GOLF","0","CLAS","Beginning Golf","Clemente S. Grijalva","5","5","0","0","$225","https://catalog.nmt.edu/courses/CED170C",""
"20930","CED 170C-002","M","T R","08/14/2023-12/08/2023","1100-1155","GOLF","0","CLAS","Intermediate Golf","Clemente S. Grijalva","5","5","0","0","$225","https://catalog.nmt.edu/courses/CED170C",""
"20945","CED 172C-001","M","T","08/14/2023-12/08/2023","1350-1650","GYM","0","CLAS","Beginning Rock Climbing","Scott M. Roberts","4","4","0","0","$185","https://catalog.nmt.edu/courses/CED172C",""
"20946","CED 172C-002","M","R","08/14/2023-12/08/2023","1350-1650","GYM","0","CLAS","Bouldering","Scott M. Roberts","4","4","0","0","$185","https://catalog.nmt.edu/courses/CED172C",""
"20903","CED 189C-001","M","M W","08/14/2023-12/08/2023","1200-1300","SPEARE 15","0","CLAS","ESPORTS","Damian W. Banks","40","40","0","0","$185","https://catalog.nmt.edu/courses/CED189C",""
"20921","CED 200C-001","M","M","08/14/2023-12/08/2023","1430-1630","FACE 114","0","CLAS","Art Design","Judy E. Richardson","10","10","0","0","$205","https://catalog.nmt.edu/courses/CED200C",""
"20923","CED 201C-001","M","R","08/14/2023-12/08/2023","1800-2000","FACW 104","0","CLAS","Painting in Acrylics","Ramona L. Montoya","6","6","0","0","$205","https://catalog.nmt.edu/courses/CED201C",""
"20924","CED 202C-001","M","R","08/14/2023-12/08/2023","1345-1545","FACW 104","0","CLAS","Painting in Oils","Jenny C. Blomquist","10","10","0","0","$205","https://catalog.nmt.edu/courses/CED202C",""
"20931","CED 220C-001","M","M W","08/14/2023-12/08/2023","0630-0730","GYM","0","CLAS","Spin AM","Kim C. Padilla","6","6","0","0","$185","https://catalog.nmt.edu/courses/CED220C",""
"20932","CED 220C-002","M","M W","08/14/2023-12/08/2023","1200-1300","GYM","0","CLAS","Spin Mid-Day","Sara R. Demorest","6","6","0","0","$185","https://catalog.nmt.edu/courses/CED220C",""
"20933","CED 220C-003","M","T R","08/14/2023-12/08/2023","0630-0730","GYM","0","CLAS","Spin AM","Kim C. Padilla","6","6","0","0","$185","https://catalog.nmt.edu/courses/CED220C",""
"20934","CED 220C-004","M","M W","08/14/2023-12/08/2023","1715-1815","GYM","0","CLAS","Spin PM","Kim C. Padilla","6","6","0","0","$185","https://catalog.nmt.edu/courses/CED220C",""
"20925","CED 230C-001","M","W","08/14/2023-12/08/2023","1530-1730","FACE 114","0","CLAS","Weaving","Elizabeth C. Gipson","4","4","0","0","$205","https://catalog.nmt.edu/courses/CED230C",""
"20918","CED 253C-001","M","M","08/14/2023-12/08/2023","1600-1700","SPEARE 9","0","CLAS","Fundamentals of Photography","Martha C. Gino","10","10","0","0","$205","https://catalog.nmt.edu/courses/CED253C",""
"20919","CED 253C-002","M","M","08/14/2023-12/08/2023","1500-1600","SPEARE 9","0","CLAS","Smartphone Photography","Martha C. Gino","10","10","0","0","$205","https://catalog.nmt.edu/courses/CED253C",""
"20926","CED 267C-001","M","T","08/14/2023-12/08/2023","1400-1700","FACW 109","0","CLAS","Beg. Metal Arts & Lapidary","Theresa A. Boracci","3","3","0","0","$205","https://catalog.nmt.edu/courses/CED267C",""
"20524","CED 330C-02D","DE","R","08/14/2023-12/08/2023","1200-1300","WEB-V","0","CLAS","Piano I","Gaby Benalil","12","12","0","0","$145","https://catalog.nmt.edu/courses/CED330C",""
"20501","CED 342C-01D","DE","T R","08/14/2023-12/08/2023","1200-1300","WEB-V","0","CLAS","Strings I","Gaby Benalil","12","12","0","0","$145","https://catalog.nmt.edu/courses/CED342C",""
"20521","CED 389C-01","M","T R","08/14/2023-12/08/2023","1215-1415","RH 232","0","CLAS","Chamber Orchestra","","10","10","0","0","$145","https://catalog.nmt.edu/courses/CED389C",""
"20207","CSE 101-01","M","M W","08/14/2023-12/08/2023","1200-1250","TBA","2","CLAS","Intro Comp Sci & Info Tech","Amy E. Knowles","50","50","0","0","N/A","https://catalog.nmt.edu/courses/CSE101",""
"20522","CSE 101L-01","M","F","08/14/2023-12/08/2023","1200-1250","TBA","0","CLAS","Intro Comp Sci & Info Tech Lab","Amy E. Knowles","50","50","0","0","$75","https://catalog.nmt.edu/courses/CSE101",""
"20215","CSE 107-01","M","M W F","08/14/2023-12/08/2023","1300-1350","TBA","4","CLAS","Intro to Programming Python","John H. Goettsche","37","40","3","0","N/A","https://catalog.nmt.edu/courses/CSE107",""
"20216","CSE 107L-01","M","M W F","08/14/2023-12/08/2023","1400-1450","TBA","0","CLAS","Intro Programming Python Lab","John H. Goettsche","37","40","3","0","$75","https://catalog.nmt.edu/courses/CSE107",""
"20184","CSE 113-01","M","M W F","08/14/2023-12/08/2023","1400-1450","TBA","4","CLAS","Introduction to Programming","Sanaa Mahmoud Mohmmed Algaraibeh","35","35","0","0","N/A","https://catalog.nmt.edu/courses/CSE113",""
"20534","CSE 113-02","M","M W F","08/14/2023-12/08/2023","1400-1450","TBA","4","CLAS","Introduction to Programming","Amy E. Knowles","34","35","1","0","N/A","https://catalog.nmt.edu/courses/CSE113",""
"20360","CSE 113L-01","M","M W F","08/14/2023-12/08/2023","1500-1550","TBA","0","CLAS","Intro to Programming Lab","Sanaa Mahmoud Mohmmed Algaraibeh","35","35","0","0","$75","https://catalog.nmt.edu/courses/CSE113",""
"20535","CSE 113L-02","M","M W F","08/14/2023-12/08/2023","1500-1550","TBA","0","CLAS","Intro to Programming Lab","Amy E. Knowles","34","35","1","0","$75","https://catalog.nmt.edu/courses/CSE113",""
"20165","CSE 122-01","M","M W F","08/14/2023-12/08/2023","1100-1150","TBA","3","CLAS","Algorithms & Data Structures","Sanaa Mahmoud Mohmmed Algaraibeh","40","40","0","0","$75","https://catalog.nmt.edu/courses/CSE122",""
"20166","CSE 221-01","M","T R","08/14/2023-12/08/2023","1230-1345","TBA","3","CLAS","Computer System Organization","John H. Goettsche","38","40","2","0","$75","https://catalog.nmt.edu/courses/CSE221",""
"20219","CSE 241-01","M","T R","08/14/2023-12/08/2023","1100-1215","TBA","3","CLAS","Foundtns of Computer Science","No Given Name Ramyaa","48","50","2","0","$75","https://catalog.nmt.edu/courses/CSE241",""
"20525","CSE 241L-01","M","R","08/14/2023-12/08/2023","1600-1650","TBA","0","CLAS","Foundtns of Computer Sci Lab","No Given Name Ramyaa","48","50","2","0","N/A","https://catalog.nmt.edu/courses/CSE241",""
"21545","CSE 3021-01","M","T R","08/14/2023-12/08/2023","0930-1045","TBA","3","CLAS","Internet and Web Programming","Sanaa Mahmoud Mohmmed Algaraibeh","34","40","6","0","$30","https://catalog.nmt.edu/courses/CSE3021",""
"21546","CSE 3025-01","M","M W F","08/14/2023-12/08/2023","0900-0950","TBA","4","CLAS","Princ. of Operating Systems","John H. Goettsche","28","40","12","0","N/A","https://catalog.nmt.edu/courses/CSE3025",""
"21547","CSE 3025L-01","M","W","08/14/2023-12/08/2023","1800-1850","TBA","0","CLAS","Operating Systems Lab","John H. Goettsche","28","40","12","0","$75","https://catalog.nmt.edu/courses/CSE3025",""
"21548","CSE 3044-01","M","T R","08/14/2023-12/08/2023","1100-1215","TBA","4","CLAS","Design & Analysis of Algorithm","Subhasish Mazumdar","28","40","12","0","N/A","https://catalog.nmt.edu/courses/CSE3044",""
"21549","CSE 3044L-01","M","R","08/14/2023-12/08/2023","1600-1650","TBA","0","CLAS","Design & Anlys Algorithm Lab","Subhasish Mazumdar","28","40","12","0","N/A","https://catalog.nmt.edu/courses/CSE3044",""
"21550","CSE 3053-01","M","T R","08/14/2023-12/08/2023","1230-1345","TBA","3","CLAS","Introduct to Computer Networks","Jun Zheng","28","40","12","0","N/A","https://catalog.nmt.edu/courses/CSE3053",""
